


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.7.3     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Jan 21 2023 10:20:08     Directory:  hool/2022/Vex Robotics


x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
43.093545, 36.255863, 2.821598, -18.093545, -0.255863, 2.821598, -127.000000, 127.000000, 127.000000
42.128516, 36.305599, 3.058428, -17.128516, -0.305599, 3.058428, -127.000000, 127.000000, 127.000000
42.187178, 36.803112, 3.291929, -17.187178, -0.803112, 3.291929, -127.000000, 127.000000, 127.000000
42.217689, 36.801295, 3.507851, -17.217689, -0.801295, 3.507851, -127.000000, 127.000000, 127.000000
42.245897, 36.799513, 3.790547, -17.245897, -0.799513, 3.790547, -127.000000, 127.000000, 127.000000
42.317100, 37.295798, 4.258544, -17.317100, -1.295798, 4.258544, -127.000000, 127.000000, 127.000000
42.378172, 37.291000, 4.845949, -17.378172, -1.291000, 4.845949, -127.000000, 127.000000, 127.000000
41.458775, 37.373695, 5.429456, -16.458775, -1.373695, 5.429456, -127.000000, 127.000000, 127.000000
41.534775, 37.366081, 6.077513, -16.534775, -1.366081, 6.077513, -127.000000, 127.000000, 127.000000
41.619077, 37.356623, 6.841306, -16.619077, -1.356623, 6.841306, -127.000000, 127.000000, 127.000000
41.718264, 37.344052, 7.673029, -16.718264, -1.344052, 7.673029, -127.000000, 127.000000, 127.000000
40.906357, 37.964467, 8.534596, -15.906357, -1.964467, 8.534596, -127.000000, 127.000000, 127.000000
41.017758, 37.946892, 9.422755, -16.017758, -1.946892, 9.422755, -127.000000, 127.000000, 127.000000
41.132298, 37.926970, 10.336027, -16.132298, -1.926970, 10.336027, -127.000000, 127.000000, 127.000000
40.267419, 38.091839, 11.294268, -15.267419, -2.091839, 11.294268, -127.000000, 127.000000, 127.000000
40.390213, 38.066246, 12.282090, -15.390213, -2.066246, 12.282090, -127.000000, 127.000000, 127.000000
40.626888, 38.525272, 13.296783, -15.626888, -2.525272, 13.296783, -127.000000, 127.000000, 127.000000
40.755874, 38.493580, 14.338052, -15.755874, -2.493580, 14.338052, -127.000000, 127.000000, 127.000000
39.921057, 38.715063, 15.400770, -14.921057, -2.715063, 15.400770, -127.000000, 127.000000, 127.000000
40.054823, 38.676878, 16.476602, -15.054823, -2.676878, 16.476602, -127.000000, 127.000000, 127.000000
40.335792, 39.113786, 17.575641, -15.335792, -3.113786, 17.575641, -127.000000, 127.000000, 127.000000
39.522138, 39.380124, 18.700475, -14.522138, -3.380124, 18.700475, -127.000000, 127.000000, 127.000000
39.661135, 39.331549, 19.832884, -14.661135, -3.331549, 19.832884, -127.000000, 127.000000, 127.000000
39.800071, 39.279882, 20.988188, -14.800071, -3.279882, 20.988188, -127.000000, 127.000000, 127.000000
39.010718, 39.591865, 22.150910, -14.010718, -3.591865, 22.150910, -127.000000, 127.000000, 127.000000
39.344308, 39.994211, 23.325897, -14.344308, -3.994211, 23.325897, -127.000000, 127.000000, 127.000000
39.484911, 39.931865, 24.500007, -14.484911, -3.931865, 24.500007, -127.000000, 127.000000, 127.000000
38.718438, 40.290696, 25.671121, -13.718438, -4.290696, 25.671121, -127.000000, 127.000000, 127.000000
38.855919, 40.222878, 26.873229, -13.855919, -4.222878, 26.873229, -127.000000, 127.000000, 127.000000
38.995528, 40.150282, 28.103963, -13.995528, -4.150282, 28.103963, -127.000000, 127.000000, 127.000000
38.500088, 40.991880, 29.335576, -13.500088, -4.991880, 29.335576, -127.000000, 127.000000, 127.000000
38.639775, 40.911390, 30.557697, -13.639775, -4.911390, 30.557697, -127.000000, 127.000000, 127.000000
38.776658, 40.828593, 31.804780, -13.776658, -4.828593, 31.804780, -127.000000, 127.000000, 127.000000
38.070382, 41.277299, 33.086229, -13.070382, -5.277299, 33.086229, -127.000000, 127.000000, 127.000000
38.487509, 41.600010, 34.388369, -13.487509, -5.600010, 34.388369, -127.000000, 127.000000, 127.000000
38.627066, 41.502148, 35.690639, -13.627066, -5.502148, 35.690639, -127.000000, 127.000000, 127.000000
37.958880, 41.993730, 36.995726, -12.958880, -5.993730, 36.995726, -127.000000, 127.000000, 127.000000
38.094143, 41.889381, 38.294828, -13.094143, -5.889381, 38.294828, -127.000000, 127.000000, 127.000000
38.540685, 42.171371, 39.605844, -13.540685, -6.171371, 39.605844, -127.000000, 127.000000, 127.000000
37.908538, 42.706738, 40.918524, -12.908538, -6.706738, 40.918524, -127.000000, 127.000000, 127.000000
38.037082, 42.592712, 42.232923, -13.037082, -6.592712, 42.232923, -127.000000, 127.000000, 127.000000
38.163139, 42.475613, 43.531065, -13.163139, -6.475613, 43.531065, -127.000000, 127.000000, 127.000000
37.567850, 43.054105, 44.826531, -12.567850, -7.054105, 44.826531, -127.000000, 127.000000, 127.000000
38.043230, 43.283822, 46.130720, -13.043230, -7.283822, 46.130720, -127.000000, 127.000000, 127.000000
38.160131, 43.159410, 47.445029, -13.160131, -7.159410, 47.445029, -127.000000, 127.000000, 127.000000
37.607218, 43.775689, 48.778743, -12.607218, -7.775689, 48.778743, -127.000000, 127.000000, 127.000000
37.720727, 43.643043, 50.081029, -12.720727, -7.643043, 50.081029, -127.000000, 127.000000, 127.000000
37.582776, 44.601735, 51.402840, -12.582776, -8.601735, 51.402840, -127.000000, 127.000000, 127.000000
37.689149, 44.465272, 52.709539, -12.689149, -8.465272, 52.709539, -127.000000, 127.000000, 127.000000
37.791220, 44.328019, 53.843121, -12.791220, -8.328019, 53.843121, -127.000000, 127.000000, 127.000000
37.295595, 45.020553, 54.848937, -12.295595, -9.020553, 54.848937, -127.000000, 127.000000, 127.000000
37.370449, 44.912241, 55.861733, -12.370449, -8.912241, 55.861733, -127.000000, 127.000000, 127.000000
37.443876, 44.801857, 56.962514, -12.443876, -8.801857, 56.962514, -127.000000, 127.000000, 127.000000
36.984160, 45.523826, 58.113783, -11.984160, -9.523826, 58.113783, -127.000000, 127.000000, 127.000000
37.489657, 45.654912, 59.258857, -12.489657, -9.654912, 59.258857, -127.000000, 127.000000, 127.000000
37.564983, 45.525324, 60.382034, -12.564983, -9.525324, 60.382034, -127.000000, 127.000000, 127.000000
37.150718, 46.270947, 61.484707, -12.150718, -10.270947, 61.484707, -127.000000, 127.000000, 127.000000
37.218402, 46.143460, 62.567949, -12.218402, -10.143460, 62.567949, -127.000000, 127.000000, 127.000000
37.282534, 46.016996, 63.644545, -12.282534, -10.016996, 63.644545, -127.000000, 127.000000, 127.000000
36.908407, 46.790325, 64.741880, -11.908407, -10.790325, 64.741880, -127.000000, 127.000000, 127.000000
36.968451, 46.659836, 65.852900, -11.968451, -10.659836, 65.852900, -127.000000, 127.000000, 127.000000
37.026655, 46.526558, 66.979922, -12.026655, -10.526558, 66.979922, -127.000000, 127.000000, 127.000000
36.701025, 47.314388, 68.126939, -11.701025, -11.314388, 68.126939, -127.000000, 127.000000, 127.000000
36.289717, 46.992878, 69.303349, -11.289717, -10.992878, 69.303349, -127.000000, 127.000000, 127.000000
36.342659, 46.848273, 70.536390, -11.342659, -10.848273, 70.536390, -127.000000, 127.000000, 127.000000
36.394799, 46.695522, 71.825837, -11.394799, -10.695522, 71.825837, -127.000000, 127.000000, 127.000000
35.667661, 47.337536, 73.124462, -10.667661, -11.337536, 73.124462, -127.000000, 127.000000, 127.000000
35.715161, 47.174318, 74.412837, -10.715161, -11.174318, 74.412837, -127.000000, 127.000000, 127.000000
35.758648, 47.011373, 75.699948, -10.758648, -11.011373, 75.699948, -127.000000, 127.000000, 127.000000
35.562327, 47.819383, 76.983702, -10.562327, -11.819383, 76.983702, -127.000000, 127.000000, 127.000000
35.109954, 47.548094, 78.279914, -10.109954, -11.548094, 78.279914, -127.000000, 127.000000, 127.000000
35.142539, 47.381578, 79.573640, -10.142539, -11.381578, 79.573640, -127.000000, 127.000000, 127.000000
35.001447, 48.200160, 80.911413, -10.001447, -12.200160, 80.911413, -127.000000, 127.000000, 127.000000
34.532476, 47.953721, 82.264145, -9.532476, -11.953721, 82.264145, -127.000000, 127.000000, 127.000000
34.554239, 47.777992, 83.607997, -9.554239, -11.777992, 83.607997, -127.000000, 127.000000, 127.000000
34.472103, 48.597978, 84.947099, -9.472103, -12.597978, 84.947099, -127.000000, 127.000000, 127.000000
33.986962, 48.384988, 86.266508, -8.986962, -12.384988, 86.266508, -127.000000, 127.000000, 127.000000
33.996223, 48.212527, 87.590637, -8.996223, -12.212527, 87.590637, -127.000000, 127.000000, 127.000000
34.001508, 48.039279, 88.922099, -9.001508, -12.039279, 88.922099, -127.000000, 127.000000, 127.000000
33.995569, 48.864970, 90.266509, -8.995569, -12.864970, 90.266509, -127.000000, 127.000000, 127.000000
32.992820, 48.705393, 91.652321, -7.992820, -12.705393, 91.652321, -127.000000, 127.000000, 127.000000
32.985397, 48.524143, 93.050879, -7.985397, -12.524143, 93.050879, -127.000000, 127.000000, 127.000000
33.038829, 49.339323, 94.446035, -8.038829, -13.339323, 94.446035, -127.000000, 127.000000, 127.000000
32.524469, 49.202259, 95.827828, -7.524469, -13.202259, 95.827828, -127.000000, 127.000000, 127.000000
32.503935, 49.022552, 97.207315, -7.503935, -13.022552, 97.207315, -127.000000, 127.000000, 127.000000
32.616519, 49.834207, 98.578722, -7.616519, -13.834207, 98.578722, -127.000000, 127.000000, 127.000000
32.094140, 49.737527, 99.947273, -7.094140, -13.737527, 99.947273, -127.000000, 127.000000, 127.000000
32.061090, 49.561459, 101.336542, -7.061090, -13.561459, 101.336542, -127.000000, 127.000000, 127.000000
32.231627, 50.361634, 102.778078, -7.231627, -14.361634, 102.778078, -127.000000, 127.000000, 127.000000
31.701393, 50.294863, 104.229625, -6.701393, -14.294863, 104.229625, -127.000000, 127.000000, 127.000000
31.910425, 51.077419, 105.673490, -6.910425, -15.077419, 105.673490, -127.000000, 127.000000, 127.000000
31.857077, 50.896103, 107.128632, -6.857077, -14.896103, 107.128632, -127.000000, 127.000000, 127.000000
31.798671, 50.714801, 108.591705, -6.798671, -14.714801, 108.591705, -127.000000, 127.000000, 127.000000
31.594363, 51.643189, 110.058018, -6.594363, -15.643189, 110.058018, -127.000000, 127.000000, 127.000000
31.526231, 51.463748, 111.511559, -6.526231, -15.463748, 111.511559, -127.000000, 127.000000, 127.000000
31.454222, 51.287632, 112.982628, -6.454222, -15.287632, 112.982628, -127.000000, 127.000000, 127.000000
31.321237, 52.227989, 114.444677, -6.321237, -16.227989, 114.444677, -127.000000, 127.000000, 127.000000
30.787320, 52.267485, 115.882587, -5.787320, -16.267485, 115.882587, -127.000000, 127.000000, 127.000000
30.703037, 52.099188, 117.302312, -5.703037, -16.099188, 117.302312, -127.000000, 127.000000, 127.000000
30.643990, 53.052795, 118.732412, -5.643990, -17.052795, 118.732412, -127.000000, 127.000000, 127.000000
30.551958, 52.889780, 120.156970, -5.551958, -16.889780, 120.156970, -127.000000, 127.000000, 127.000000
30.456282, 52.729722, 121.551559, -5.456282, -16.729722, 121.551559, -127.000000, 127.000000, 127.000000
30.892471, 53.421070, 122.912147, -5.892471, -17.421070, 122.912147, -127.000000, 127.000000, 127.000000
30.377434, 53.549354, 124.230849, -5.377434, -17.549354, 124.230849, -127.000000, 127.000000, 127.000000
30.278696, 53.407764, 125.508175, -5.278696, -17.407764, 125.508175, -127.000000, 127.000000, 127.000000
30.180071, 53.272748, 126.765588, -5.180071, -17.272748, 126.765588, -127.000000, 127.000000, 127.000000
30.290172, 54.240105, 128.039033, -5.290172, -18.240105, 128.039033, -127.000000, 127.000000, 127.000000
30.186003, 54.109968, 129.291622, -5.186003, -18.109968, 129.291622, -127.000000, 127.000000, 127.000000
30.080789, 53.984214, 130.553342, -5.080789, -17.984214, 130.553342, -127.000000, 127.000000, 127.000000
30.630517, 54.612512, 131.807520, -5.630517, -18.612512, 131.807520, -127.000000, 127.000000, 127.000000
30.150719, 54.828720, 133.073944, -5.150719, -18.828720, 133.073944, -127.000000, 127.000000, 127.000000
30.036173, 54.708885, 134.317654, -5.036173, -18.708885, 134.317654, -127.000000, 127.000000, 127.000000
29.921177, 54.593645, 135.530750, -4.921177, -18.593645, 135.530750, -127.000000, 127.000000, 127.000000
30.527688, 55.176544, 136.721314, -5.527688, -19.176544, 136.721314, -127.000000, 127.000000, 127.000000
30.074152, 55.438446, 137.878361, -5.074152, -19.438446, 137.878361, -127.000000, 127.000000, 127.000000
29.960793, 55.338002, 138.958907, -4.960793, -19.338002, 138.958907, -127.000000, 127.000000, 127.000000
30.613637, 55.895599, 140.035402, -5.613637, -19.895599, 140.035402, -127.000000, 127.000000, 127.000000
30.504790, 55.806107, 141.139136, -5.504790, -19.806107, 141.139136, -127.000000, 127.000000, 127.000000
30.391421, 55.716545, 142.185696, -5.391421, -19.716545, 142.185696, -127.000000, -127.000000, 127.000000
29.979500, 56.031329, 143.142694, -4.979500, -20.031329, 143.142694, -127.000000, -127.000000, 127.000000
29.878643, 55.957029, 144.039164, -4.878643, -19.957029, 144.039164, -127.000000, -127.000000, 127.000000
30.597111, 56.469745, 144.966670, -5.597111, -20.469745, 144.966670, -127.000000, -127.000000, 127.000000
30.497138, 56.400856, 145.904001, -5.497138, -20.400856, 145.904001, -127.000000, -127.000000, 127.000000
30.394974, 56.332909, 146.852281, -5.394974, -20.332909, 146.852281, -127.000000, -127.000000, 127.000000
30.020560, 56.686777, 147.840459, -5.020560, -20.686777, 147.840459, -127.000000, -127.000000, 127.000000
29.910465, 56.618872, 148.862701, -4.910465, -20.618872, 148.862701, -127.000000, -127.000000, 127.000000
29.795319, 56.550704, 149.914919, -4.795319, -20.550704, 149.914919, -127.000000, -127.000000, 127.000000
29.675511, 56.482757, 151.012562, -4.675511, -20.482757, 151.012562, -127.000000, -127.000000, 127.000000
29.549168, 56.414334, 152.112405, -4.549168, -20.414334, 152.112405, -127.000000, -127.000000, 127.000000
29.421278, 56.348218, 153.201717, -4.421278, -20.348218, 153.201717, -127.000000, -127.000000, 127.000000
30.190241, 56.727489, 154.291119, -5.190241, -20.727489, 154.291119, -127.000000, -127.000000, 127.000000
30.061172, 56.666853, 155.347875, -5.061172, -20.666853, 155.347875, -127.000000, -127.000000, 127.000000
29.730570, 57.066649, 156.349715, -4.730570, -21.066649, 156.349715, -127.000000, -127.000000, 127.000000
29.609988, 57.015094, 157.332607, -4.609988, -21.015094, 157.332607, -127.000000, -127.000000, 127.000000
29.679571, 56.503516, 158.343182, -4.679571, -20.503516, 158.343182, -127.000000, -127.000000, 127.000000
29.556199, 56.455783, 159.373219, -4.556199, -20.455783, 159.373219, -127.000000, -127.000000, 127.000000
29.429589, 56.409421, 160.395890, -4.429589, -20.409421, 160.395890, -127.000000, -127.000000, 127.000000
29.303086, 56.365633, 161.405845, -4.303086, -20.365633, 161.405845, -127.000000, -127.000000, 127.000000
29.177418, 56.324585, 162.415877, -4.177418, -20.324585, 162.415877, -127.000000, -127.000000, 127.000000
29.197881, 55.807805, 163.449091, -4.197881, -19.807805, 163.449091, -127.000000, -127.000000, 127.000000
29.067895, 55.770448, 164.497662, -4.067895, -19.770448, 164.497662, -127.000000, -127.000000, 127.000000
28.935301, 55.734974, 165.561357, -3.935301, -19.734974, 165.561357, -127.000000, -127.000000, 127.000000
28.800145, 55.701509, 166.646926, -3.800145, -19.701509, 166.646926, -127.000000, -127.000000, 127.000000
28.661581, 55.670002, 167.759020, -3.661581, -19.670002, 167.759020, -127.000000, -127.000000, 127.000000
28.620290, 55.150881, 168.896841, -3.620290, -19.150881, 168.896841, -127.000000, -127.000000, 127.000000
28.473860, 55.123651, 170.057005, -3.473860, -19.123651, 170.057005, -127.000000, -127.000000, 127.000000
28.324018, 55.098945, 171.231766, -3.324018, -19.098945, 171.231766, -127.000000, -127.000000, 127.000000
28.171807, 55.077063, 172.442460, -3.171807, -19.077063, 172.442460, -127.000000, -127.000000, 127.000000
28.075014, 54.561556, 173.684408, -3.075014, -18.561556, 173.684408, -127.000000, -127.000000, 127.000000
27.913245, 54.545425, 174.951559, -2.913245, -18.545425, 174.951559, -127.000000, -127.000000, 127.000000
27.747868, 54.532657, 176.239724, -2.747868, -18.532657, 176.239724, -127.000000, -127.000000, 127.000000
27.579497, 54.523490, 177.553267, -2.579497, -18.523490, 177.553267, -127.000000, -127.000000, 127.000000
27.423256, 54.018364, 178.886037, -2.423256, -18.018364, 178.886037, -127.000000, -127.000000, 127.000000
27.248802, 54.017001, 180.225459, -2.248802, -18.017001, 179.774541, -127.000000, -127.000000, 127.000000
27.073494, 54.019740, 181.562613, -2.073494, -18.019740, 178.437387, -127.000000, -127.000000, 127.000000
26.898593, 54.026554, 182.896722, -1.898593, -18.026554, 177.103278, -127.000000, -127.000000, 127.000000
26.693217, 53.538376, 184.230545, -1.693217, -17.538376, 175.769455, -127.000000, -127.000000, 127.000000
26.519257, 53.553282, 185.567936, -1.519257, -17.553282, 174.432064, -127.000000, -127.000000, 127.000000
26.345229, 53.572300, 186.908047, -1.345229, -17.572300, 173.091953, -127.000000, -127.000000, 127.000000
26.171341, 53.595434, 188.239293, -1.171341, -17.595434, 171.760707, -127.000000, -127.000000, 127.000000
26.909731, 52.973640, 189.570450, -1.909731, -16.973640, 170.429550, -127.000000, -127.000000, 127.000000
26.738256, 53.004605, 190.909217, -1.738256, -17.004605, 169.090783, -127.000000, -127.000000, 127.000000
26.566578, 53.039779, 192.264836, -1.566578, -17.039779, 167.735164, -127.000000, -127.000000, 127.000000
26.393636, 53.079523, 193.638423, -1.393636, -17.079523, 166.361577, -127.000000, -127.000000, 127.000000
26.095712, 52.639557, 195.027682, -1.095712, -16.639557, 164.972318, -127.000000, -127.000000, 127.000000
