x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
42.275356, 42.899097, 355.674659, -17.275356, -6.899097, 4.325341, -127.000000, 127.000000, 127.000000
42.255674, 42.897583, 355.536259, -17.255674, -6.897583, 4.463741, -127.000000, 127.000000, 127.000000
42.237614, 42.896151, 355.386020, -17.237614, -6.896151, 4.613980, -127.000000, 127.000000, 127.000000
42.177139, 43.392870, 355.214489, -17.177139, -7.392870, 4.785511, -127.000000, 127.000000, 127.000000
42.154767, 43.390963, 355.044925, -17.154767, -7.390963, 4.955075, -127.000000, 127.000000, 127.000000
42.088733, 43.887080, 354.893122, -17.088733, -7.887080, 5.106878, -127.000000, 127.000000, 127.000000
42.068943, 43.885285, 354.757301, -17.068943, -7.885285, 5.242699, -127.000000, 127.000000, 127.000000
42.051240, 43.883639, 354.618064, -17.051240, -7.883639, 5.381936, -127.000000, 127.000000, 127.000000
41.985595, 44.379646, 354.495562, -16.985595, -8.379646, 5.504438, -127.000000, 127.000000, 127.000000
41.969635, 44.378091, 354.380114, -16.969635, -8.378091, 5.619886, -127.000000, 127.000000, 127.000000
40.910037, 44.775212, 354.260565, -15.910037, -8.775212, 5.739435, -127.000000, 127.000000, 127.000000
40.894468, 44.773631, 354.135190, -15.894468, -8.773631, 5.864810, -127.000000, 127.000000, 127.000000
40.826509, 45.269263, 354.009626, -15.826509, -9.269263, 5.990374, -127.000000, 127.000000, 127.000000
40.810165, 45.267530, 353.898799, -15.810165, -9.267530, 6.101201, -127.000000, 127.000000, 127.000000
40.795741, 45.265974, 353.808170, -15.795741, -9.265974, 6.191830, -127.000000, 127.000000, 127.000000
40.729626, 45.761725, 353.710586, -15.729626, -9.761725, 6.289414, -127.000000, 127.000000, 127.000000
39.723043, 45.649918, 353.634644, -14.723043, -9.649918, 6.365356, -127.000000, 127.000000, 127.000000
39.657401, 46.145690, 353.547905, -14.657401, -10.145690, 6.452095, -127.000000, 127.000000, 127.000000
39.646120, 46.144406, 353.471089, -14.646120, -10.144406, 6.528911, -127.000000, 127.000000, 127.000000
39.636131, 46.143256, 353.416622, -14.636131, -10.143256, 6.583378, -127.000000, 127.000000, 127.000000
39.571488, 46.639111, 353.368365, -14.571488, -10.639111, 6.631635, -127.000000, 127.000000, 127.000000
39.507261, 47.135009, 353.343562, -14.507261, -11.135009, 6.656438, -127.000000, 127.000000, 127.000000
38.510803, 47.018501, 353.315580, -13.510803, -11.018501, 6.684420, -127.000000, 127.000000, 127.000000
38.507165, 47.018074, 353.290027, -13.507165, -11.018074, 6.709973, -127.000000, 127.000000, 127.000000
38.445311, 47.514244, 353.267595, -13.445311, -11.514244, 6.732405, -127.000000, 127.000000, 127.000000
38.383681, 48.010440, 353.248976, -13.383681, -12.010440, 6.751024, -127.000000, 127.000000, 127.000000
38.381261, 48.010153, 353.248353, -13.381261, -12.010153, 6.751647, -127.000000, 127.000000, 127.000000
37.388115, 47.892572, 353.228329, -12.388115, -11.892572, 6.771671, -127.000000, 127.000000, 127.000000
